SampleID	MJ006-1-barcode40-umi107332bins-ubs-4	MJ006-2-barcode50-umi50296bins-ubs-7	MJ006-1-barcode46-umi100611bins-ubs-4	MJ005-barcode65-umi8101bins-ubs-23	MJ006-1-barcode33-umi150609bins-ubs-3	MJ006-1-barcode45-umi127614bins-ubs-3	MJ006-2-barcode69-umi110711bins-ubs-4	MJ006-1-barcode31-umi239522bins-ubs-3	MJ006-2-barcode58-umi276347bins-ubs-3	MJ006-1-barcode38-umi103067bins-ubs-4	MJ006-1-barcode38-umi138790bins-ubs-3	MJ005-barcode33-umi46532bins-ubs-7	MJ006-2-barcode69-umi128054bins-ubs-4	MJ006-1-barcode40-umi115234bins-ubs-4	MJ006-2-barcode69-umi62539bins-ubs-7	MJ006-2-barcode67-umi38620bins-ubs-11	MJ006-2-barcode65-umi143013bins-ubs-3	MJ006-1-barcode29-umi118459bins-ubs-5	MJ006-2-barcode63-umi107469bins-ubs-4	MJ006-2-barcode65-umi48515bins-ubs-8	S-GCF-003481765.1-NZ-QULR01000098.1	MJ006-1-barcode39-umi131137bins-ubs-4	RS-GCF-003481015.1-NZ-QUKE01000021.1	MJ006-1-barcode48-umi160979bins-ubs-4	MJ006-2-barcode73-umi176140bins-ubs-3	MJ006-1-barcode25-umi48251bins-ubs-7	MJ006-2-barcode62-umi183899bins-ubs-3	MJ006-2-barcode62-umi107096bins-ubs-4	MJ006-2-barcode50-umi133669bins-ubs-5	MJ005-barcode57-umi51662bins-ubs-5	MJ005-barcode26-umi86829bins-ubs-4	MJ006-2-barcode50-umi146289bins-ubs-3	MJ006-1-barcode39-umi147435bins-ubs-4	MJ005-barcode81-umi85457bins-ubs-4	MJ006-2-barcode68-umi139471bins-ubs-3	MJ005-barcode26-umi62651bins-ubs-4	MJ005-barcode81-umi51374bins-ubs-6	MJ006-1-barcode25-umi113087bins-ubs-4	MJ005-barcode26-umi77756bins-ubs-3	MJ006-1-barcode26-umi116737bins-ubs-5	MJ006-2-barcode63-umi127743bins-ubs-5	MJ006-1-barcode29-umi101767bins-ubs-4	MJ006-2-barcode65-umi159981bins-ubs-3	MJ006-2-barcode65-umi157220bins-ubs-3	MJ006-2-barcode65-umi45055bins-ubs-8	MJ006-2-barcode60-umi100713bins-ubs-5	G000212375	CP002689	MJ006-2-barcode70-umi126108bins-ubs-4	RS-GCF-000174775.1-NZ-ACLR01000152.1	RS-GCF-902385375.1-NZ-CABMEW010000017.1	G000154525	MJ006-2-barcode71-umi65994bins-ubs-6	MJ006-1-barcode26-umi106267bins-ubs-4	MJ006-1-barcode34-umi121834bins-ubs-4	MJ010-1-barcode30-umi105810bins-ubs-5	GB-GCA-905197405.1-CAJJYN010000035.1	MJ005-barcode27-umi65786bins-ubs-4	MJ006-1-barcode34-umi45460bins-ubs-8	MJ010-1-barcode30-umi166121bins-ubs-3	MJ006-2-barcode52-umi105573bins-ubs-5	MJ005-barcode81-umi11184bins-ubs-16	RS-GCF-015286725.1-NZ-CP063911.1--3	MJ006-2-barcode69-umi105244bins-ubs-4	MJ010-2-barcode55-umi157615bins-ubs-3	RS-GCF-902399785.1-NZ-CABOGP010000217.1	GB-GCA-003477505.1-QUDN01000082.1	MJ006-1-barcode38-umi121690bins-ubs-4	GB-GCA-000509105.1-BAIF02000133.1	MJ006-1-barcode39-umi153479bins-ubs-3	MJ006-1-barcode38-umi118631bins-ubs-4	G003481355	G000177335	MJ006-1-barcode49-umi89662bins-ubs-7	RS-GCF-003473495.1-NZ-QUCI01000034.1	GB-GCA-014864425.1-WHBB01000019.1	MJ006-2-barcode68-umi182002bins-ubs-3	MJ007-1-barcode38-umi26862bins-ubs-6	MJ006-2-barcode53-umi133722bins-ubs-4	MJ006-2-barcode50-umi159672bins-ubs-3	MJ006-1-barcode29-umi136949bins-ubs-3	MJ006-1-barcode39-umi140274bins-ubs-3	MJ005-barcode33-umi69682bins-ubs-3	RS-GCF-009760995.1-NZ-WIOW01000080.1	GB-GCA-003434745.1-QVIB01000074.1	RS-GCF-002966755.1-NZ-CP020025.1--7	MJ005-barcode57-umi33464bins-ubs-8	FP929032	MJ006-1-barcode37-umi100863bins-ubs-4	MJ006-2-barcode70-umi178533bins-ubs-3	MJ006-1-barcode27-umi148860bins-ubs-3	MJ006-1-barcode33-umi104545bins-ubs-4	MJ006-1-barcode38-umi143167bins-ubs-3	GB-GCA-905212165.1-CAJMDO010000177.1	GB-GCA-016586755.1-BNFN01000001.1--7	MJ006-2-barcode52-umi114699bins-ubs-4	GB-GCA-008679315.1-NANK01000003.1	RS-GCF-000183445.1-NZ-AENT01000008.1	MJ006-1-barcode39-umi161269bins-ubs-3	RS-GCF-009495095.1-NZ-VZAR01000095.1	MJ006-2-barcode53-umi134820bins-ubs-4	MJ006-2-barcode50-umi102641bins-ubs-6	MJ006-2-barcode60-umi196268bins-ubs-3	MJ006-1-barcode43-umi42311bins-ubs-8	MJ006-2-barcode66-umi31583bins-ubs-10	MJ009-1-barcode40-umi104913bins-ubs-3	MJ030-1-barcode27-umi116353bins-ubs-3	RS-GCF-902497355.1-NZ-LR700178.1	MJ006-2-barcode73-umi105490bins-ubs-4	RS-GCF-000273215.1-NZ-JH724241.1	RS-GCF-016888565.1-NZ-JAFEKK010000002.1	GU938836	MJ006-1-barcode39-umi123867bins-ubs-4	MJ006-2-barcode52-umi145578bins-ubs-5	MJ005-barcode51-umi84725bins-ubs-3	MJ005-barcode41-umi85944bins-ubs-3	MJ006-1-barcode41-umi112991bins-ubs-4	MJ006-2-barcode58-umi100403bins-ubs-5	RS-GCF-003473415.1-NZ-QRNO01000114.1	GB-GCA-017851145.1-JAFIKU010000077.1	MJ006-1-barcode45-umi136843bins-ubs-3	MJ006-2-barcode62-umi121076bins-ubs-4	MJ006-2-barcode60-umi152122bins-ubs-3	MJ006-1-barcode37-umi103119bins-ubs-5	RS-GCF-900258545.1-NZ-LT984899.1--2	G900539925	AF542230	MJ006-1-barcode49-umi129075bins-ubs-3	MJ006-2-barcode67-umi55629bins-ubs-7	MJ006-1-barcode38-umi82781bins-ubs-5	RS-GCF-013293605.1-NZ-JAAKAK010000037.1	MJ006-1-barcode30-umi107525bins-ubs-5	MJ006-1-barcode38-umi137655bins-ubs-3	MJ006-1-barcode38-umi121737bins-ubs-4	MJ006-2-barcode59-umi114073bins-ubs-4	MJ006-1-barcode28-umi143227bins-ubs-3	MJ006-1-barcode26-umi108328bins-ubs-4	GU562446	G902387315	MJ006-2-barcode53-umi77499bins-ubs-7	GB-GCA-000268125.1-AKNH01000067.1	MJ006-2-barcode59-umi171842bins-ubs-3	MJ006-1-barcode48-umi169942bins-ubs-3	MJ006-1-barcode45-umi38159bins-ubs-10	AAVP02000040	MJ005-barcode33-umi81819bins-ubs-3	AY574991	G000153925	GB-GCA-000185545.1-GL622464.1	MJ009-1-barcode40-umi95011bins-ubs-3	MJ005-barcode34-umi178bins-ubs-210
Sample82	0.006158226	0	0	0	0	0	0.000195835	0.001113198	0.005615528	0.002207451	0.00540227	0.009005933	0	0	0	0	0	0	0	0	0	0.010086205	0.000450092	0.011331361	0.007619848	0.007812098	0.000435804	0.006944931	0.005560012	0.001213198	0.003187541	0.010211186	0.006307922	0	0	0	0	0	0	0	0.006804339	0.002676857	0.01079548	0.006752997	0.003569125	0.005157464	0.009240552	0.001853605	0.003358588	0.009741759	0.004523007	0.011361691	0.001870245	0.010934241	0.000979924	0.000180534	0.012877371	0.008334363	0.005043962	0.00333459	0.008843976	0.007297304	0.01421603	0.014095865	0.009104022	0.006349208	0.007041237	0.009784353	0.001456222	0.004707416	0.00107914	0.001051736	0.002807647	0.006956828	0.011250908	0.006960306	0.004809557	0.001180653	0.007889305	0.003889039	0.008815997	0.014009441	0.001595856	0.003041133	0.006782514	0.013886521	0.011065042	0.012877452	0.004784299	0.014222348	0.001474261	0.000759445	0.012266337	0.013293722	0.001298676	0.001626151	0.000475601	0.001498271	0.003002345	0.013907492	0.00957477	0.011161716	0.011127114	0.007671079	0.011433191	0.008541788	0.004509486	0.008044349	0.00764864	0.011805425	0.014074521	0.005892907	0.010944342	0.001430251	0.011137034	0.005324814	0.000564717	0.005207675	0.008754473	0.001709629	0.01324741	0.00111355	0.01333303	0.010137869	0.004726915	0.005601988	0.010620605	0.008622983	0.009629001	0.005579254	0.006993532	0.014191224	0.003066903	0.00599059	0.00418372	0.010969012	0.010953258	0.004192641	0.001166851	0.000163904	0.00612814	0.0058828	0.01417004	0.011269014	0.003676139	0.0127771	0.00704019	0.008590075	0.001371553	0.005489677	0.001371553
Sample83	0.012790206	0	0	0	0	0	0.006842179	0.012986172	0.002335233	0.009748379	0.008323599	0.009206701	0	0	0	0	0	0	0	0	0	0.010504445	0.001520628	0.006365053	0.002177873	0.00856171	0.008492668	0.001220278	0.009883669	0.002109122	0.006642584	0.010680908	0.00956217	0	0	0	0	0	0	0	0.00714924	0.003506478	0.003697467	0.007172931	0.005060681	0.008799672	0.001689625	0.008560346	0.000696091	0.002628603	0.008888032	0.011580599	0.003422732	0.004432052	0.007275697	0.00286591	0.01098771	0.010479479	0.001968083	0.006282916	0.010495614	0.004569377	0.008575899	0.000680174	0.008245138	0.002067797	0.011250864	0.004814825	0.003813855	0.011390462	0.000679238	0.005372359	0.005011971	0.003857831	0.012350385	0.010171879	0.000865886	0.009680969	0.007142656	0.01220292	0.004239079	0.007777448	0.0067831	0.006631464	0.006178284	0.002785403	0.010236648	0.00611368	0.01298381	0.003532843	0.009248269	0.012742707	0.008987032	0.011802034	0.01120884	0.00487806	0.008129122	0.002116675	0.007254093	0.003121236	0.010074464	0.007152941	0.005570378	0.003641055	0.013528108	0.000971372	0.000590062	0.002942912	0.013153893	0.013264503	0.008871479	0.011921694	0.00289827	0.013167027	0.001934126	0.001369815	0.001519988	0.007763441	0.010578874	0.004966777	0.013246323	0.005884541	0.002037937	0.006311863	0.009198059	0.011273112	0.006214355	0.008040842	0.003621381	0.008749416	0.013355717	0.000664467	0.012008712	0.007616531	0.003414862	0.012934686	0.006547391	0.004492989	0.002458519	0.003311286	0.011281555	0.008322637	0.012370586	0.011328405	0.001640911	8.25E-05	0.006879366	0.013522804	0.009413817	0.004177432	0.009413817
Sample84	0.012655067	0.011282034	0.000222476	0.011789158	0.004337286	0.002160129	0.00326647	0.006762674	0.006131812	0.004169302	0.002485503	0.011000727	0	0	0	0	0	0	0	0	0	0.007853623	0.003375229	0.003813712	0.007868646	0.004034661	0.00245491	0.004322019	0.003141435	0.001019643	0.009584637	0.009849873	0.002537198	0	0	0	0	0	0	0	0.009287419	0.002390965	0.003878402	0.001549893	0.000856384	0.011455439	0.007569372	0.00625895	0.00883831	0.012124228	0.011642732	0.000238702	0.002696064	0.009451776	0.005423064	0.014179463	0.009603307	0.01380518	0.002907332	0.012468869	0.004637846	0.014281675	0.002275807	0.00745196	0.011442553	0.006244017	0.00675552	0.014235362	0.006138166	0.008718137	0.000787132	0.012155011	0.009354542	0.005830931	0.000233363	0.008539129	0.000182681	1.74E-05	0.008891706	0.002727947	0.002769375	0.009428197	0.000774973	0.004523156	0.002156643	0.008373267	0.009550779	0.010407634	0.003683568	0.001288077	0.001135584	0.006150338	0.01365069	0.003142326	0.003705366	0.001456055	0.008739759	0.009812115	0.009278962	0.012428072	0.007020233	0.001940521	0.004176775	0.009560374	0.008848747	0.007663585	0.009856733	0.009199002	0.012719526	0.008457552	0.011236992	0.003589411	0.00978772	0.013020717	0.005566996	0.011244249	0.010460361	0.000859099	0.00839249	0.001878929	0.01396062	0.011710459	0.001583564	0.001757159	0.008579612	0.004977537	0.000503771	0.007817121	0.005597489	0.001458764	0.011573539	0.013206643	0.010919374	0.011869428	0.003124452	0.003803958	0.003009528	0.011041609	0.013680603	0.010345594	0.012721574	0.009217883	0.005594816	0.011439503	0.00108706	0.000453999	0.010037298	0.006327528	0.007969722	0.008048322	0.007969722
Sample85	0.003912069	0.006711919	0.006639534	0.005478322	0.011574687	0.006363152	0.008513715	0.012630287	0.012217234	0.012558386	0.003808112	0.000493388	0	0	0	0	0	0	0	0	0	0.009699435	0.010613282	0.00227585	0.003495189	0.002711583	0.004047937	0.010320244	0.006489044	0.008329082	0.005530057	0.000325606	0.000724323	0	0	0	0	0	0	0	0.004558704	0.007653888	0.008620243	0.011191992	0.00389714	0.004637808	0.001868705	0.002302574	0.007823635	0.012933879	0.005565451	0.0025365	0.004021002	0.006417984	0.00409929	0.003294366	0.010380219	0.000110644	0.00760523	0.011195173	0.003754845	0.008508737	0.009434071	0.009238374	0.006288199	0.004888086	0.011789753	0.010697013	0.004530937	0.001452968	0.001012763	0.001329655	0.008220706	0.000728636	0.004751968	0.01062302	0.004151444	0.010765587	0.01051396	0.00346711	0.010279203	0.010546534	0.005605633	0.00296774	0.007351928	0.012995259	0.009021062	0.002438874	0.009629505	0.00602521	0.008342837	0.010353133	0.007262743	0.011480313	0.010185178	0.008674906	0.00212676	0.011790106	0.013199878	0.001931736	0.006886083	0.00365133	0.010641688	0.01017776	0.001987023	0.012369466	0.002552418	0.011244426	0.006445185	0.004629905	0.002231784	0.002364007	0.009335209	0.007763191	0.001721875	0.001589474	0.001019858	0.010489988	0.010040282	0.000824102	0.007901968	0.00119426	0.0127463	0.012793853	0.009847778	0.013062835	0.011444617	0.011685589	0.008035077	0.004316615	0.003071807	0.004614782	0.008864209	0.002435123	0.003647825	0.006601463	0.003286905	0.008302146	0.013020342	0.010550945	0.009399185	0.00821862	0.006881947	0.011474595	0.012618867	0.003505316	0.001287807	0.010578106	0.002476856	0.005245168	0.002476856
Sample86	0.000406923	0.001971936	0.002491805	0.000782775	0.009447036	0.012041664	0.005370725	0.012582148	0.003069324	0.004681249	0.002168587	0.008927713	0	0	0	0	0	0	0	0	0	0.007035667	0.00205478	0.004329173	0.005384464	0.004826862	0.002051809	0.010639496	0.008773717	0.005540044	0.007826992	0.01032705	0.001567262	0	0	0	0	0	0	0	0.003369038	0.002006715	0.009110421	0.0109961	0.004760741	0.010961647	0.009481292	0.005536537	0.007757535	0.006257927	0.008038109	0.000835087	0.010016837	0.000759965	0.011755043	0.01186815	0.003410727	0.004656394	0.006924401	0.008583928	0.004134031	0.008523842	0.004284132	0.000798321	3.64E-05	0.001455216	0.011397763	0.013831691	0.006142575	0.007375759	0.00211264	0.007927446	0.002081087	0.008793273	0.013426383	0.002815429	0.010999443	0.000338119	0.005402114	0.00159329	0.00507091	0.0024966	0.005370575	0.006006717	0.004324473	0.009446532	0.013219121	0.00576319	0.002767157	0.00389477	0.012286135	0.00822393	0.006546044	0.002152758	0.00647003	0.004006542	0.013568874	0.012718729	0.001207069	0.007432867	0.003237816	0.00590967	0.012614828	0.00758912	0.004808209	0.002990799	0.011513923	0.008984667	0.006733852	0.003128852	0.004808656	0.013808846	0.007482306	0.005764685	0.00750147	0.011206966	0.004892998	0.002570967	0.008415219	0.00957	0.010253561	0.012688769	0.005339919	0.001084098	0.013787341	0.006258326	0.008966532	0.009585842	0.007862453	0.00295295	0.010863912	0.011563227	0.007955417	0.007028715	0.001639179	0.001207776	0.004885171	0.004472007	0.013719837	0.011273637	0.009494041	0.007447176	0.002407843	0.012052819	0.005395546	0.001538292	0.007104068	0.012573826	0.012765066	0.000157762	0.012765066
Sample87	0.011895412	0.003643723	0.000523067	0.011378611	0.011594381	0.008002311	0.007709758	0.010913288	0.010553448	0.011946544	0.007418696	0.012987268	0	0	0	0	0	0	0	0	0	0.002291978	0.004578231	0.010087389	0.004601573	0.003847863	0.004730128	0.005577465	0.006785814	0.008597194	0.004854309	0.008777452	0.005730662	0	0	0	0	0	0	0	0.003034606	0.00723065	0.000197013	0.008113902	0.002849034	0.003328765	0.00566827	0.002318435	0.00949674	0.001145776	0.005964275	0.011400515	0.008265544	0.003923498	0.00564723	0.009484893	0.013062612	0.011987255	0.004595959	0.013397306	4.70E-05	0.000370833	0.011057169	0.002677087	0.000815614	0.003182881	0.0057189	0.00980529	0.008379515	0.003189231	0.006754641	0.012431176	0.010938621	0.004337689	0.013183457	0.009510744	0.000838164	0.000471909	0.002260286	0.009768912	0.002466051	0.006864916	0.00125169	0.012359667	0.004616465	0.012188488	0.012681642	8.23E-05	0.006229387	0.000330921	0.012196013	0.006957803	0.001005861	0.001480078	0.005147264	0.012619346	0.009299875	0.01164474	0.004918395	0.000579992	0.013076797	0.000230487	0.0127189	0.004948201	0.000135428	0.009249519	0.013160315	0.012960139	0.002160015	0.002432616	0.007590376	0.008553582	0.009924092	0.002429966	0.012871307	0.008572834	0.011368634	0.007248488	0.005560214	0.013115253	0.007812938	0.011634737	0.012794607	0.009064267	0.007367576	4.71E-05	0.000537123	0.002695723	0.002496511	0.003419243	0.004092678	0.004832616	0.005644244	0.001326934	0.00056856	0.00904534	0.007211835	0.005961078	0.008515131	0.011108693	0.005740277	0.00860478	0.012798363	0.01222474	0.005717567	0.008653062	0.002376556	0.007523044	0.01317089	0.006956563	0.01317089
Sample88	0.013626573	0.005983559	0.014672563	0.008508471	0.000620912	0.008619153	0.004033344	0.000477135	0.012057951	0.004050339	0.011700926	0.004233781	0	0	0	0	0	0	0	0	0	0.010134371	0.002127783	0.006395667	0.011170512	0.007349439	0.009600707	0.007680401	0.009863972	0.011099268	0.003207274	0.001993794	0.005687678	0	0	0	0	0	0	0	0.002263082	0.004184633	0.001995889	0.001249266	0.010655697	0.011724013	0.001928611	0.000640729	0.003874877	0.006781557	0.003008728	0.004427791	0.002950697	0.011373525	0.010467437	0.009327141	0.005688049	0.013353386	0.014241979	0.00255068	0.003275951	0.007721274	0.001340428	0.006411223	0.008546241	0.007669016	0.004860892	0.007968275	0.014084337	0.003026299	0.009619166	0.000637477	0.000975626	0.008106098	0.001541507	0.000328264	0.002519446	0.00829737	0.01033175	0.002974315	0.009816418	0.002680492	0.009011403	0.006051495	0.009604009	0.014616859	0.013776092	6.29E-05	0.013006681	0.000976719	0.013999808	0.004139887	0.005611913	0.001346122	0.001649234	0.010675479	0.013871799	0.00897161	0.010515502	0.011192979	0.003860619	0.000664402	2.75E-05	0.005150874	0.003546997	0.000915418	0.002637187	0.001828831	0.013439135	0.00206046	0.007897804	0.008712449	0.007983606	0.001455093	0.004682999	0.000753137	0.005812206	0.00277043	0.008250119	0.010177031	0.007816592	0.006378734	0.005689747	0.012364058	0.003222414	0.010785324	0.011127061	0.006157852	0.004367207	0.006912034	0.001369269	0.000674691	0.001639399	0.002749073	0.007406122	0.01247342	0.003461476	0.013737092	0.01402715	0.01408586	0.012303405	0.00534442	0.001067693	0.012297229	0.008206769	0.012485746	0.014630643	0.007464593	0.005070886	0.002730809	0.005070886
Sample89	6.78E-05	0.007195823	0.007851712	0.011659697	0.007131701	0.012953382	0.008877344	0.011877329	0.0020961	0.012089338	0.009542496	0.002406077	0	0	0	0	0	0	0	0	0	0.011102756	0.008863913	0.010144881	0.004961179	0.00264675	0.004657029	0.008097006	0.001237353	0.003058253	0.000527322	0.004888649	0.009356107	0	0	0	0	0	0	0	0.002656395	0.001134465	0.001676663	0.007938069	0.008206312	0.007623738	0.003800111	0.001919704	0.006566791	0.006836349	0.010301356	0.006238192	0.00478634	0.004148032	0.002988926	0.003756064	0.001340335	0.004902484	0.000516878	0.002634777	0.010554868	0.004600185	0.009444875	0.010132455	0.008214485	0.013550253	0.000303031	0.010440131	0.013551509	0.012187366	0.002372999	0.004619285	0.002437438	0.008498904	0.010066079	0.004481527	0.007625397	0.009765485	0.005955225	0.012070672	0.010905102	0.000913984	0.008778997	0.003326096	0.007879974	0.01352468	0.01242468	0.005717443	0.004120263	0.003313095	0.007526576	0.00161479	0.007763464	1.88E-05	0.004577297	0.003108556	0.013727225	0.010278857	0.004942008	0.001312274	0.00730447	0.003016877	0.007581906	0.011807028	0.008703624	0.008957978	0.007646933	0.013105991	0.013171531	0.00724684	0.004321611	0.006495812	0.002636813	0.008994103	0.007068315	0.001460051	0.002793558	0.006779127	0.0125452	0.008005378	0.009632829	0.004791836	0.00807634	0.006323275	0.009316155	0.000714836	0.006972315	0.004183566	0.004610306	0.013581626	0.002582212	0.004399147	0.007206832	0.01219804	0.005889223	0.010513806	0.012104008	0.004381777	0.005551139	0.005039573	0.0117716	0.000626799	0.00435923	0.012400052	0.00799199	0.006166522	0.007631639	0.002792664	0.006087757	0.00709108	0.006087757
Sample90	0.012418367	0.003594303	0.011958658	0.008877633	0.000280296	0.009985405	0.000489904	0.013743891	0.012024915	0.004097391	0.003547121	0.00525625	0	0	0	0	0	0	0	0	0	0.002724523	0.000193641	0.006826138	0.005047986	0.006252412	0.009914302	0.010692443	0.006994201	0.008422936	0.000923903	0.001771726	0.008082837	0.004755366	0.004916314	0.003402086	0.006695487	0.002041256	0.006911114	0.001915956	0.000703617	0.003641858	0.002548087	0.009800229	0.000605806	0.001946986	0.006049076	0.005303277	0.000505472	9.99E-05	0.013615555	0.009078728	0.005035289	0.006482546	0.003673055	0.004752353	0.008943819	0.012165128	0.002537308	0.011580164	0.001675048	0.002962588	0.000512275	0.001940384	0.012640418	0.006331056	0.001070234	0.013225016	0.012112495	0.010399509	0.012863235	0.003033379	0.011525151	0.009508064	0.011985264	0.010981425	0.004774695	0.010671196	0.003616642	0.004527993	0.001486939	0.012885336	0.00401002	0.007174167	0.005392558	0.013227789	0.004616971	0.010728345	0.011787617	0.006002648	0.0052112	0.010303922	0.012579687	0.010402943	0.003129797	0.012240862	0.005340867	0.007940429	0.011457165	0.002596076	0.010810533	0.008215111	0.012310229	0.002369749	0.005796992	0.01147656	0.000265012	0.001546132	0.013649968	0.003863826	0.013442965	0.002515281	0.004975874	0.010374525	0.009064173	0.008007854	0.007301999	0.011622592	0.003237586	0.00609724	0.002142129	0.008212063	0.003452497	0.004600337	0.006493825	0.000368898	0.001266903	0.00945209	0.005911197	0.011916791	0.009572566	0.000111631	0.008498283	0.001291527	0.010761243	0.013662955	0.007319908	0.009408687	0.003270184	0.006030088	0.011796976	0.002307085	0.003659075	0.012671099	0.009814775	0.005179673	0.012784131	0.001301616	0.005109674	0.009769373	0.005109674
Sample91	0.003296993	0.009576622	0.002395814	0.000816714	0.001765537	0.013567846	0.008049671	0.011618144	0.004853203	0.008646487	0.007221015	0.013797674	0	0	0	0	0	0	0	0	0	0.002840479	0.001507764	0.01000728	0.0065159	0.010053358	0.009700553	0.003291845	0.006392894	0.000971272	0.010682323	0.004718335	0.004594775	0.003533596	0.005376617	0.002938399	0.004375072	0.009336547	0.009736977	0.003550253	0.005474082	0.01019875	0.000614775	0.010377617	0.002558201	0.007919541	0.006799227	0.006453624	0.010029986	0.001481869	0.005062903	0.007852742	0.011836153	0.003157758	0.011714201	0.005830454	0.002756125	0.011073097	0.001326153	0.007510106	0.000931904	0.005199894	0.008769302	0.008113348	0.005903648	0.006259519	0.003308414	0.006651017	0.013907341	0.01240753	0.002118849	0.000434481	0.013619486	0.007684921	0.007846689	0.011390145	0.004591098	0.007030704	0.014132134	0.009806193	0.002243036	0.001943688	0.002980084	0.011185803	0.00430935	0.000312049	0.013774863	0.002476003	0.000139447	0.003459589	0.00342891	0.00615677	0.013427863	0.012826711	0.006665781	0.005994751	0.008097206	0.003551829	0.000761344	0.013702642	0.002723811	0.002894532	0.006892875	0.007172305	0.000268943	0.002158559	0.005517022	0.009975166	0.00333247	0.006171493	0.008131286	0.012963961	0.004757147	0.001948524	0.007138149	0.010894161	0.001602779	0.006195844	0.000259473	0.000489606	0.007045962	0.004350496	0.012329541	0.008785022	0.006622574	0.0059515	0.007254474	0.000589975	0.013025249	0.014564565	0.002647774	0.001756306	0.002094698	0.009643936	0.009649973	0.012370638	0.010968636	0.006560667	0.008941143	0.010041606	0.007480477	0.006939425	0.009411534	0.01280814	0.009394681	0.008941135	0.010492589	0.009378067	0.00758269	0.009946952	0.00758269
Sample92	0.006065178	0.003261041	1.91E-05	0.007555992	0.007970128	0.013116543	0.004877682	0.005318318	0.002723024	0.000951769	0.010427997	0.003369123	0	0	0	0	0	0	0	0	0	0.000280248	0.000971391	0.003093269	0.010495511	0.006029162	0.004029347	0.009593659	0.004891591	0.00340299	0.010160432	0.009170514	0.009107371	0.005530096	0.00852196	0.001936113	0.006187922	0.010620582	0.003140886	0.008575006	0.005294697	0.000429701	0.008236768	0.001819698	0.006816735	0.000924742	0.0102214	0.003149149	0.002444678	0.001742529	0.012765076	0.00960622	0.010007754	0.006738819	0.006405837	0.001484594	0.007554331	0.003331819	0.013185312	0.010748829	0.005572794	0.002042155	0.010597035	0.001646958	0.002554814	0.002854196	0.007514519	0.010620311	0.004241273	0.00114251	0.006268346	0.01009478	0.002991067	0.002967597	0.012781603	0.01287507	0.013365054	0.010898322	0.002539302	0.002860416	0.0045909	0.004292787	0.012907105	0.010647533	0.009769562	0.002509333	0.012272871	0.01117104	0.002208135	0.011755317	0.003673628	0.001091233	0.008862967	0.008822248	0.001280985	0.004302493	0.013396747	0.00915449	0.00985142	0.002873043	0.001063062	0.00373643	0.003358562	0.003164869	0.00260097	0.007755585	0.004427332	0.011069495	0.002482132	0.006269541	0.000184295	0.00649968	0.000753465	0.013193114	0.010668018	0.00661342	0.001168384	0.007994285	0.010238535	0.002573483	0.007667237	0.010986723	0.01036651	0.010835338	0.011865332	0.012652807	0.005471983	0.007674803	0.010668927	0.009407	0.013433258	0.000184562	0.004792063	0.003792108	0.003539613	0.003002752	0.009568709	0.001143719	0.010007052	0.009356885	0.003384277	0.003411665	0.00848566	0.012853025	0.011827039	0.011498521	0.013019848	0.007845037	0.012261131	0.010909841	0.012261131
Sample93	0.012893752	0.00016756	0.013920381	0.006824412	0.011503237	0.001833238	0.005706216	0.003912231	0.004203322	0.001776333	0.011612491	0.000133198	0	0	0	0	0	0	0	0	0	0.002849782	0.011226755	0.004578939	0.00690601	0.002784849	0.005654716	0.000854551	0.000400557	0.005404227	0.004596312	0.001578151	0.007927648	0.011447605	0.00456158	0.007200801	0.011102557	0.009587119	0.00534449	0.008502829	0.001477323	0.005904262	0.003217404	0.001858124	0.004914773	0.001510522	0.008058895	0.005260185	0.006123791	0.002109538	0.002014358	0.008408054	0.014195743	0.001387142	0.004117898	0.012530453	0.001041568	0.012623072	0.007555894	0.005883851	0.004463048	0.004281987	0.004407159	0.012751587	0.010431177	0.0096519	0.011511396	0.00370548	0.008907097	0.006630373	0.011276376	0.004456931	0.009269348	0.012714251	0.005795704	0.000960143	0.007437211	0.004986079	0.009687964	0.013706077	0.00699848	0.006718631	0.009433732	0.001491583	0.003653475	0.013244127	0.009655065	0.000193753	0.002949017	0.0098409	0.011016353	0.012103871	0.004210788	0.013417779	0.007968949	0.010038367	0.008600069	0.001768903	0.013880196	0.001770856	0.003673302	0.011725825	0.008915083	0.012079221	0.007432676	0.005433143	0.013285434	0.00052246	0.01233836	0.003326495	0.012231801	0.002006071	0.008361988	0.012799215	0.006824549	0.010759354	0.01159675	0.010614192	0.013335648	0.006439676	0.002495046	0.000689042	0.003551925	0.002063731	0.008041034	0.002665391	0.000561104	0.000518677	0.011984396	0.008523846	0.005160646	0.012887417	0.001011658	0.014128185	0.008881861	0.002644046	0.009786594	0.011001682	0.006187593	0.012417659	0.002172322	0.004018546	0.001347391	0.013550343	0.003440507	0.013224727	0.0011257	0.006159812	0.007672812	0.012951766	0.007672812
